Time,control,height
15.72,0,2.529925
15.721,0,2.530061
15.722,0,2.530197
15.723,0,2.530332
15.724,0,2.530466
15.725,0,2.5306
15.726,0,2.530733
15.727,0,2.530866
15.728,0,2.530997
15.729,0,2.531128
15.73,0,2.531258
15.731,0,2.531388
15.732,0,2.531517
15.733,0,2.531645
15.734,0,2.531773
15.735,0,2.5319
15.736,0,2.532026
15.737,0,2.532151
15.738,0,2.532276
15.739,0,2.5324
15.74,0,2.532523
15.741,0,2.532646
15.742,0,2.532768
15.743,0,2.532889
15.744,0,2.533009
15.745,0,2.533129
15.746,0,2.533248
15.747,0,2.533366
15.748,0,2.533484
15.749,0,2.533601
15.75,0,2.533717
15.751,0,2.533832
15.752,0,2.533947
15.753,0,2.534061
15.754,0,2.534174
15.755,0,2.534287
15.756,0,2.534398
15.757,0,2.534509
15.758,0,2.53462
15.759,0,2.534729
15.76,0,2.534838
15.761,0,2.534946
15.762,0,2.535053
15.763,0,2.53516
15.764,0,2.535266
15.765,0,2.535371
15.766,0,2.535475
15.767,0,2.535579
15.768,0,2.535681
15.769,0,2.535783
15.77,0,2.535885
15.771,0,2.535985
15.772,0,2.536085
15.773,0,2.536184
15.774,0,2.536282
15.775,0,2.53638
15.776,0,2.536477
15.777,0,2.536573
15.778,0,2.536668
15.779,0,2.536762
15.78,0,2.536856
15.781,0,2.536949
15.782,0,2.537041
15.783,0,2.537132
15.784,0,2.537223
15.785,0,2.537313
15.786,0,2.537402
15.787,0,2.53749
15.788,0,2.537577
15.789,0,2.537664
15.79,0,2.53775
15.791,0,2.537835
15.792,0,2.53792
15.793,0,2.538003
15.794,0,2.538086
15.795,0,2.538168
15.796,0,2.538249
15.797,0,2.53833
15.798,0,2.53841
15.799,0,2.538488
15.8,0,2.538567
15.801,0,2.538644
15.802,0,2.53872
15.803,0,2.538796
15.804,0,2.538871
15.805,0,2.538945
15.806,0,2.539019
15.807,0,2.539091
15.808,0,2.539163
15.809,0,2.539234
15.81,0,2.539304
15.811,0,2.539374
15.812,0,2.539442
15.813,0,2.53951
15.814,0,2.539577
15.815,0,2.539643
15.816,0,2.539709
15.817,0,2.539773
15.818,0,2.539837
15.819,0,2.5399
15.82,0,2.539962
15.821,0,2.540024
15.822,0,2.540084
15.823,0,2.540144
15.824,0,2.540203
15.825,0,2.540261
15.826,0,2.540319
15.827,0,2.540375
15.828,0,2.540431
15.829,0,2.540486
15.83,0,2.54054
15.831,0,2.540594
15.832,0,2.540646
15.833,0,2.540698
15.834,0,2.540749
15.835,0,2.540799
15.836,0,2.540849
15.837,0,2.540897
15.838,0,2.540945
15.839,0,2.540992
15.84,0,2.541038
15.841,0,2.541084
15.842,0,2.541128
15.843,0,2.541172
15.844,0,2.541215
15.845,0,2.541257
15.846,0,2.541298
15.847,0,2.541339
15.848,0,2.541378
15.849,0,2.541417
15.85,0,2.541455
15.851,0,2.541493
15.852,0,2.541529
15.853,0,2.541565
15.854,0,2.5416
15.855,0,2.541634
15.856,0,2.541667
15.857,0,2.5417
15.858,0,2.541731
15.859,0,2.541762
15.86,0,2.541792
15.861,0,2.541821
15.862,0,2.54185
15.863,0,2.541877
15.864,0,2.541904
15.865,0,2.54193
15.866,0,2.541955
15.867,0,2.54198
15.868,0,2.542003
15.869,0,2.542026
15.87,0,2.542048
15.871,0,2.542069
15.872,0,2.54209
15.873,0,2.542109
15.874,0,2.542128
15.875,0,2.542146
15.876,0,2.542163
15.877,0,2.54218
15.878,0,2.542195
15.879,0,2.54221
15.88,0,2.542224
15.881,0,2.542237
15.882,0,2.54225
15.883,0,2.542261
15.884,0,2.542272
15.885,0,2.542282
15.886,0,2.542291
15.887,0,2.5423
15.888,0,2.542307
15.889,0,2.542314
15.89,0,2.54232
15.891,0,2.542325
15.892,0,2.54233
15.893,0,2.542333
15.894,0,2.542336
15.895,0,2.542338
15.896,0,2.54234
15.897,0,2.54234
15.898,0,2.54234
15.899,0,2.542339
15.9,0,2.542337
15.901,0,2.542334
15.902,0,2.542331
15.903,0,2.542326
15.904,0,2.542321
15.905,0,2.542316
15.906,0,2.542309
15.907,0,2.542302
15.908,0,2.542294
15.909,0,2.542285
15.91,0,2.542275
15.911,0,2.542265
15.912,0,2.542253
15.913,0,2.542241
15.914,0,2.542229
15.915,0,2.542215
15.916,0,2.542201
15.917,0,2.542186
15.918,0,2.54217
15.919,0,2.542153
15.92,0,2.542136
15.921,0,2.542117
15.922,0,2.542098
15.923,0,2.542079
15.924,0,2.542058
15.925,0,2.542037
15.926,0,2.542015
15.927,0,2.541992
15.928,0,2.541969
15.929,0,2.541944
15.93,0,2.541919
15.931,0,2.541894
15.932,0,2.541867
15.933,0,2.54184
15.934,0,2.541812
15.935,0,2.541783
15.936,0,2.541753
15.937,0,2.541723
15.938,0,2.541692
15.939,0,2.54166
15.94,0,2.541628
15.941,0,2.541594
15.942,0,2.54156
15.943,0,2.541526
15.944,0,2.54149
15.945,0,2.541454
15.946,0,2.541417
15.947,0,2.541379
15.948,0,2.541341
15.949,0,2.541302
15.95,0,2.541262
15.951,0,2.541221
15.952,0,2.54118
15.953,0,2.541137
15.954,0,2.541095
15.955,0,2.541051
15.956,0,2.541007
15.957,0,2.540962
15.958,0,2.540916
15.959,0,2.54087
15.96,0,2.540823
15.961,0,2.540775
15.962,0,2.540726
15.963,0,2.540677
15.964,0,2.540627
15.965,0,2.540576
15.966,0,2.540525
15.967,0,2.540473
15.968,0,2.54042
15.969,0,2.540366
15.97,0,2.540312
15.971,0,2.540257
15.972,0,2.540201
15.973,0,2.540145
15.974,0,2.540088
15.975,0,2.54003
15.976,0,2.539972
15.977,0,2.539913
15.978,0,2.539853
15.979,0,2.539793
15.98,0,2.539731
15.981,0,2.53967
15.982,0,2.539607
15.983,0,2.539544
15.984,0,2.53948
15.985,0,2.539415
15.986,0,2.53935
15.987,0,2.539284
15.988,0,2.539218
15.989,0,2.539151
15.99,0,2.539083
15.991,0,2.539014
15.992,0,2.538945
15.993,0,2.538875
15.994,0,2.538804
15.995,0,2.538733
15.996,0,2.538661
15.997,0,2.538589
15.998,0,2.538516
15.999,0,2.538442
16,0,2.538368
16.001,0,2.538292
16.002,0,2.538217
16.003,0,2.53814
16.004,0,2.538063
16.005,0,2.537986
16.006,0,2.537907
16.007,0,2.537828
16.008,0,2.537749
16.009,0,2.537669
16.01,0,2.537588
16.011,0,2.537506
16.012,0,2.537424
16.013,0,2.537342
16.014,0,2.537258
16.015,0,2.537174
16.016,0,2.53709
16.017,0,2.537005
16.018,0,2.536919
16.019,0,2.536832
16.02,0,2.536745
16.021,0,2.536658
16.022,0,2.53657
16.023,0,2.536481
16.024,0,2.536391
16.025,0,2.536301
16.026,0,2.536211
16.027,0,2.53612
16.028,0,2.536028
16.029,0,2.535936
16.03,0,2.535843
16.031,0,2.535749
16.032,0,2.535655
16.033,0,2.53556
16.034,0,2.535465
16.035,0,2.535369
16.036,0,2.535273
16.037,0,2.535176
16.038,0,2.535078
16.039,0,2.53498
16.04,0,2.534881
16.041,0,2.534782
16.042,0,2.534682
16.043,0,2.534582
16.044,0,2.534481
16.045,0,2.53438
16.046,0,2.534277
16.047,0,2.534175
16.048,0,2.534072
16.049,0,2.533968
16.05,0,2.533864
16.051,0,2.533759
16.052,0,2.533654
16.053,0,2.533548
16.054,0,2.533442
16.055,0,2.533335
16.056,0,2.533227
16.057,0,2.53312
16.058,0,2.533011
16.059,0,2.532902
16.06,0,2.532793
16.061,0,2.532683
16.062,0,2.532572
16.063,0,2.532461
16.064,0,2.53235
16.065,0,2.532237
16.066,0,2.532125
16.067,0,2.532012
16.068,0,2.531898
16.069,0,2.531784
16.07,0,2.53167
16.071,0,2.531555
16.072,0,2.531439
16.073,0,2.531323
16.074,0,2.531207
16.075,0,2.53109
16.076,0,2.530972
16.077,0,2.530854
16.078,0,2.530736
16.079,0,2.530617
16.08,0,2.530498
16.081,0,2.530378
16.082,0,2.530258
16.083,0,2.530137
16.084,0,2.530016
16.085,0,2.529894
16.086,0,2.529772
16.087,0,2.529649
16.088,0,2.529526
16.089,0,2.529403
16.09,0,2.529279
16.091,0,2.529155
16.092,0,2.52903
16.093,0,2.528905
16.094,0,2.528779
16.095,0,2.528653
16.096,0,2.528526
16.097,0,2.528399
16.098,0,2.528272
16.099,0,2.528144
16.1,0,2.528016
16.101,0,2.527887
16.102,0,2.527758
16.103,0,2.527629
16.104,0,2.527499
16.105,0,2.527369
16.106,0,2.527238
16.107,0,2.527107
16.108,0,2.526975
16.109,0,2.526843
16.11,0,2.526711
16.111,0,2.526578
16.112,0,2.526445
16.113,0,2.526312
16.114,0,2.526178
16.115,0,2.526044
16.116,0,2.525909
16.117,0,2.525774
16.118,0,2.525639
16.119,0,2.525503
16.12,0,2.525367
16.121,0,2.525231
16.122,0,2.525094
16.123,0,2.524957
16.124,0,2.524819
16.125,0,2.524681
16.126,0,2.524543
16.127,0,2.524405
16.128,0,2.524266
16.129,0,2.524126
16.13,0,2.523987
16.131,0,2.523847
16.132,0,2.523706
16.133,0,2.523566
16.134,0,2.523425
16.135,0,2.523283
16.136,0,2.523142
16.137,0,2.523
16.138,0,2.522858
16.139,0,2.522715
16.14,0,2.522572
16.141,0,2.522429
16.142,0,2.522285
16.143,0,2.522142
16.144,0,2.521997
16.145,0,2.521853
16.146,0,2.521708
16.147,0,2.521563
16.148,0,2.521418
16.149,0,2.521272
16.15,0,2.521126
16.151,0,2.52098
16.152,0,2.520834
16.153,0,2.520687
16.154,0,2.52054
16.155,0,2.520392
16.156,0,2.520245
16.157,0,2.520097
16.158,0,2.519949
16.159,0,2.5198
16.16,0,2.519652
16.161,0,2.519503
16.162,0,2.519354
16.163,0,2.519204
16.164,0,2.519054
16.165,0,2.518904
16.166,0,2.518754
16.167,0,2.518604
16.168,0,2.518453
16.169,0,2.518302
16.17,0,2.518151
16.171,0,2.518
16.172,0,2.517848
16.173,0,2.517696
16.174,0,2.517544
16.175,0,2.517392
16.176,0,2.517239
16.177,0,2.517086
16.178,0,2.516933
16.179,0,2.51678
16.18,0,2.516627
16.181,0,2.516473
16.182,0,2.516319
16.183,0,2.516165
16.184,0,2.516011
16.185,0,2.515857
16.186,0,2.515702
16.187,0,2.515547
16.188,0,2.515392
16.189,0,2.515237
16.19,0,2.515082
16.191,0,2.514926
16.192,0,2.51477
16.193,0,2.514614
16.194,0,2.514458
16.195,0,2.514302
16.196,0,2.514146
16.197,0,2.513989
16.198,0,2.513832
16.199,0,2.513675
16.2,0,2.513518
16.201,0,2.513361
16.202,0,2.513204
16.203,0,2.513046
16.204,0,2.512889
16.205,0,2.512731
16.206,0,2.512573
16.207,0,2.512415
16.208,0,2.512256
16.209,0,2.512098
16.21,0,2.511939
16.211,0,2.511781
16.212,0,2.511622
16.213,0,2.511463
16.214,0,2.511304
16.215,0,2.511145
16.216,0,2.510986
16.217,0,2.510826
16.218,0,2.510667
16.219,0,2.510507
16.22,0,2.510347
16.221,0,2.510188
16.222,0,2.510028
16.223,0,2.509868
16.224,0,2.509708
16.225,0,2.509547
16.226,0,2.509387
16.227,0,2.509227
16.228,0,2.509066
16.229,0,2.508906
16.23,0,2.508745
16.231,0,2.508584
16.232,0,2.508423
16.233,0,2.508263
16.234,0,2.508102
16.235,0,2.507941
16.236,0,2.50778
16.237,0,2.507618
16.238,0,2.507457
16.239,0,2.507296
16.24,0,2.507135
16.241,0,2.506973
16.242,0,2.506812
16.243,0,2.50665
16.244,0,2.506489
16.245,0,2.506327
16.246,0,2.506166
16.247,0,2.506004
16.248,0,2.505842
16.249,0,2.50568
16.25,0,2.505519
16.251,0,2.505357
16.252,0,2.505195
16.253,0,2.505033
16.254,0,2.504871
16.255,0,2.504709
16.256,0,2.504548
16.257,0,2.504386
16.258,0,2.504224
16.259,0,2.504062
16.26,0,2.5039
16.261,0,2.503738
16.262,0,2.503576
16.263,0,2.503414
16.264,0,2.503252
16.265,0,2.50309
16.266,0,2.502928
16.267,0,2.502766
16.268,0,2.502604
16.269,0,2.502442
16.27,0,2.50228
16.271,0,2.502118
16.272,0,2.501957
16.273,0,2.501795
16.274,0,2.501633
16.275,0,2.501471
16.276,0,2.501309
16.277,0,2.501148
16.278,0,2.500986
16.279,0,2.500824
16.28,0,2.500663
16.281,0,2.500501
16.282,0,2.500339
16.283,0,2.500178
16.284,0,2.500017
16.285,0,2.499855
16.286,0,2.499694
16.287,0.001449,2.499533
16.288,0.003062,2.499371
16.289,0.004675,2.49921
16.29,0.006287,2.499049
16.291,0.007899,2.498888
16.292,0.00951,2.498727
16.293,0.01112,2.498566
16.294,0.01273,2.498405
16.295,0.014339,2.498245
16.296,0.015947,2.498084
16.297,0.017554,2.497923
16.298,0.019161,2.497763
16.299,0.020766,2.497603
16.3,0.022371,2.497442
16.301,0.023974,2.497282
16.302,0.025577,2.497122
16.303,0.027178,2.496962
16.304,0.028779,2.496802
16.305,0.030378,2.496643
16.306,0.031976,2.496483
16.307,0.033573,2.496324
16.308,0.035168,2.496164
16.309,0.036762,2.496005
16.31,0.038355,2.495846
16.311,0.039947,2.495687
16.312,0.041537,2.495529
16.313,0.043125,2.49537
16.314,0.044712,2.495212
16.315,0.046298,2.495054
16.316,0.047882,2.494896
16.317,0.049464,2.494738
16.318,0.051045,2.49458
16.319,0.052624,2.494422
16.32,0.054201,2.494265
16.321,0.055776,2.494108
16.322,0.05735,2.493951
16.323,0.058922,2.493794
16.324,0.060491,2.493637
16.325,0.062059,2.493481
16.326,0.063625,2.493325
16.327,0.065189,2.493169
16.328,0.066751,2.493013
16.329,0.068311,2.492858
16.33,0.069868,2.492702
16.331,0.071424,2.492547
16.332,0.072977,2.492392
16.333,0.074528,2.492238
16.334,0.076076,2.492083
16.335,0.077623,2.491929
16.336,0.079167,2.491775
16.337,0.080708,2.491622
16.338,0.082247,2.491468
16.339,0.083784,2.491315
16.34,0.085318,2.491162
16.341,0.086849,2.49101
16.342,0.088378,2.490857
16.343,0.089904,2.490705
16.344,0.091427,2.490553
16.345,0.092948,2.490402
16.346,0.094466,2.490251
16.347,0.095981,2.4901
16.348,0.097493,2.489949
16.349,0.099003,2.489799
16.35,0.100509,2.489649
16.351,0.102012,2.489499
16.352,0.103513,2.48935
16.353,0.10501,2.4892
16.354,0.106504,2.489052
16.355,0.107995,2.488903
16.356,0.109483,2.488755
16.357,0.110968,2.488607
16.358,0.112449,2.48846
16.359,0.113927,2.488313
16.36,0.115402,2.488166
16.361,0.116874,2.488019
16.362,0.118342,2.487873
16.363,0.119806,2.487728
16.364,0.121267,2.487582
16.365,0.122725,2.487437
16.366,0.124178,2.487292
16.367,0.125629,2.487148
16.368,0.127075,2.487004
16.369,0.128518,2.486861
16.37,0.129957,2.486718
16.371,0.131393,2.486575
16.372,0.132825,2.486432
16.373,0.134252,2.48629
16.374,0.135676,2.486149
16.375,0.137096,2.486008
16.376,0.138512,2.485867
16.377,0.139924,2.485726
16.378,0.141332,2.485586
16.379,0.142736,2.485447
16.38,0.144135,2.485308
16.381,0.145531,2.485169
16.382,0.146922,2.485031
16.383,0.148309,2.484893
16.384,0.149692,2.484756
16.385,0.151071,2.484619
16.386,0.152445,2.484482
16.387,0.153815,2.484346
16.388,0.15518,2.48421
16.389,0.156541,2.484075
16.39,0.157897,2.48394
16.391,0.159249,2.483806
16.392,0.160596,2.483672
16.393,0.161939,2.483539
16.394,0.163276,2.483406
16.395,0.16461,2.483274
16.396,0.165938,2.483142
16.397,0.167262,2.483011
16.398,0.168581,2.48288
16.399,0.169895,2.482749
16.4,0.171204,2.482619
16.401,0.172508,2.48249
16.402,0.173807,2.482361
16.403,0.175101,2.482233
16.404,0.176391,2.482105
16.405,0.177675,2.481977
16.406,0.178954,2.48185
16.407,0.180228,2.481724
16.408,0.181496,2.481598
16.409,0.18276,2.481473
16.41,0.184018,2.481348
16.411,0.185271,2.481224
16.412,0.186518,2.4811
16.413,0.18776,2.480977
16.414,0.188997,2.480855
16.415,0.190229,2.480733
16.416,0.191454,2.480611
16.417,0.192675,2.48049
16.418,0.19389,2.48037
16.419,0.195099,2.48025
16.42,0.196302,2.480131
16.421,0.1975,2.480012
16.422,0.198693,2.479894
16.423,0.199879,2.479777
16.424,0.20106,2.47966
16.425,0.202235,2.479543
16.426,0.203404,2.479428
16.427,0.204567,2.479312
16.428,0.205725,2.479198
16.429,0.206876,2.479084
16.43,0.208022,2.478971
16.431,0.209161,2.478858
16.432,0.210295,2.478746
16.433,0.211422,2.478634
16.434,0.212543,2.478523
16.435,0.213658,2.478413
16.436,0.214767,2.478303
16.437,0.21587,2.478194
16.438,0.216967,2.478086
16.439,0.218057,2.477978
16.44,0.219141,2.477871
16.441,0.220219,2.477765
16.442,0.22129,2.477659
16.443,0.222355,2.477553
16.444,0.223413,2.477449
16.445,0.224465,2.477345
16.446,0.225511,2.477242
16.447,0.22655,2.477139
16.448,0.227582,2.477037
16.449,0.228608,2.476936
16.45,0.229627,2.476835
16.451,0.230639,2.476736
16.452,0.231645,2.476636
16.453,0.232644,2.476538
16.454,0.233637,2.47644
16.455,0.234622,2.476343
16.456,0.235601,2.476246
16.457,0.236573,2.47615
16.458,0.237538,2.476055
16.459,0.238496,2.475961
16.46,0.239447,2.475867
16.461,0.240392,2.475774
16.462,0.241329,2.475682
16.463,0.242259,2.47559
16.464,0.243182,2.475499
16.465,0.244099,2.475409
16.466,0.245008,2.47532
16.467,0.24591,2.475231
16.468,0.246804,2.475143
16.469,0.247692,2.475055
16.47,0.248572,2.474969
16.471,0.249445,2.474883
16.472,0.250311,2.474798
16.473,0.25117,2.474714
16.474,0.252021,2.47463
16.475,0.252865,2.474547
16.476,0.253701,2.474465
16.477,0.25453,2.474383
16.478,0.255352,2.474303
16.479,0.256166,2.474223
16.48,0.256972,2.474144
16.481,0.257771,2.474065
16.482,0.258563,2.473988
16.483,0.259347,2.473911
16.484,0.260123,2.473835
16.485,0.260892,2.473759
16.486,0.261653,2.473685
16.487,0.262407,2.473611
16.488,0.263153,2.473538
16.489,0.263891,2.473466
16.49,0.264621,2.473394
16.491,0.265344,2.473323
16.492,0.266058,2.473254
16.493,0.266765,2.473184
16.494,0.267464,2.473116
16.495,0.268156,2.473049
16.496,0.268839,2.472982
16.497,0.269514,2.472916
16.498,0.270182,2.472851
16.499,0.270841,2.472786
16.5,0.271493,2.472723
16.501,0.272137,2.47266
16.502,0.272772,2.472598
16.503,0.2734,2.472537
16.504,0.274019,2.472477
16.505,0.274631,2.472417
16.506,0.275234,2.472358
16.507,0.275829,2.472301
16.508,0.276416,2.472243
16.509,0.276995,2.472187
16.51,0.277565,2.472132
16.511,0.278128,2.472077
16.512,0.278682,2.472023
16.513,0.279228,2.47197
16.514,0.279766,2.471918
16.515,0.280295,2.471867
16.516,0.280816,2.471817
16.517,0.281329,2.471767
16.518,0.281834,2.471718
16.519,0.28233,2.47167
16.52,0.282817,2.471623
16.521,0.283297,2.471577
16.522,0.283768,2.471532
16.523,0.28423,2.471487
16.524,0.284684,2.471443
16.525,0.28513,2.4714
16.526,0.285567,2.471358
16.527,0.285995,2.471317
16.528,0.286415,2.471277
16.529,0.286827,2.471238
16.53,0.28723,2.471199
16.531,0.287624,2.471161
16.532,0.28801,2.471124
16.533,0.288387,2.471088
16.534,0.288756,2.471053
16.535,0.289116,2.471019
16.536,0.289468,2.470986
16.537,0.28981,2.470953
16.538,0.290145,2.470921
16.539,0.29047,2.470891
16.54,0.290787,2.470861
16.541,0.291095,2.470832
16.542,0.291394,2.470803
16.543,0.291685,2.470776
16.544,0.291967,2.47075
16.545,0.29224,2.470724
16.546,0.292504,2.470699
16.547,0.29276,2.470676
16.548,0.293007,2.470653
16.549,0.293245,2.470631
16.55,0.293474,2.470609
16.551,0.293694,2.470589
16.552,0.293906,2.47057
16.553,0.294109,2.470551
16.554,0.294303,2.470534
16.555,0.294488,2.470517
16.556,0.294664,2.470501
16.557,0.294831,2.470486
16.558,0.29499,2.470472
16.559,0.295139,2.470459
16.56,0.29528,2.470447
16.561,0.295412,2.470435
16.562,0.295535,2.470425
16.563,0.295649,2.470415
16.564,0.295754,2.470406
16.565,0.29585,2.470398
16.566,0.295937,2.470392
16.567,0.296015,2.470386
16.568,0.296084,2.47038
16.569,0.296145,2.470376
16.57,0.296196,2.470373
16.571,0.296238,2.47037
16.572,0.296272,2.470369
16.573,0.296296,2.470368
16.574,0.296311,2.470368
16.575,0.296318,2.47037
16.576,0.296315,2.470372
16.577,0.296304,2.470375
16.578,0.296283,2.470378
16.579,0.296254,2.470383
16.58,0.296215,2.470389
16.581,0.296168,2.470395
16.582,0.296111,2.470403
16.583,0.296046,2.470411
16.584,0.295971,2.470421
16.585,0.295887,2.470431
16.586,0.295795,2.470442
16.587,0.295693,2.470454
16.588,0.295583,2.470467
16.589,0.295463,2.47048
16.59,0.295334,2.470495
16.591,0.295197,2.470511
16.592,0.29505,2.470527
16.593,0.294894,2.470544
16.594,0.29473,2.470563
16.595,0.294556,2.470582
16.596,0.294373,2.470602
16.597,0.294181,2.470623
16.598,0.293981,2.470645
16.599,0.293771,2.470668
16.6,0.293552,2.470691
16.601,0.293324,2.470716
16.602,0.293088,2.470741
16.603,0.292842,2.470768
16.604,0.292587,2.470795
16.605,0.292324,2.470823
16.606,0.292051,2.470852
16.607,0.291769,2.470882
16.608,0.291479,2.470913
16.609,0.291179,2.470945
16.61,0.290871,2.470977
16.611,0.290553,2.471011
16.612,0.290227,2.471045
16.613,0.289891,2.471081
16.614,0.289547,2.471117
16.615,0.289194,2.471154
16.616,0.288832,2.471192
16.617,0.288461,2.471231
16.618,0.288081,2.471271
16.619,0.287692,2.471311
16.62,0.287294,2.471353
16.621,0.286887,2.471395
16.622,0.286472,2.471439
16.623,0.286047,2.471483
16.624,0.285614,2.471528
16.625,0.285172,2.471574
16.626,0.284721,2.471621
16.627,0.284262,2.471668
16.628,0.283793,2.471717
16.629,0.283316,2.471767
16.63,0.28283,2.471817
16.631,0.282335,2.471868
16.632,0.281831,2.47192
16.633,0.281319,2.471973
16.634,0.280798,2.472027
16.635,0.280268,2.472082
16.636,0.279729,2.472137
16.637,0.279182,2.472194
16.638,0.278626,2.472251
16.639,0.278061,2.472309
16.64,0.277488,2.472368
16.641,0.276906,2.472428
16.642,0.276316,2.472489
16.643,0.275716,2.472551
16.644,0.275109,2.472613
16.645,0.274492,2.472677
16.646,0.273867,2.472741
16.647,0.273234,2.472806
16.648,0.272592,2.472872
16.649,0.271941,2.472939
16.65,0.271282,2.473006
16.651,0.270615,2.473075
16.652,0.269938,2.473144
16.653,0.269254,2.473214
16.654,0.268561,2.473285
16.655,0.26786,2.473357
16.656,0.26715,2.473429
16.657,0.266432,2.473503
16.658,0.265705,2.473577
16.659,0.26497,2.473652
16.66,0.264227,2.473728
16.661,0.263476,2.473805
16.662,0.262716,2.473883
16.663,0.261948,2.473961
16.664,0.261172,2.474041
16.665,0.260387,2.474121
16.666,0.259595,2.474202
16.667,0.258794,2.474283
16.668,0.257985,2.474366
16.669,0.257168,2.474449
16.67,0.256342,2.474533
16.671,0.255509,2.474618
16.672,0.254668,2.474704
16.673,0.253818,2.47479
16.674,0.252961,2.474878
16.675,0.252095,2.474966
16.676,0.251222,2.475055
16.677,0.25034,2.475145
16.678,0.249451,2.475235
16.679,0.248554,2.475326
16.68,0.247649,2.475419
16.681,0.246736,2.475511
16.682,0.245815,2.475605
16.683,0.244886,2.475699
16.684,0.24395,2.475795
16.685,0.243006,2.475891
16.686,0.242054,2.475987
16.687,0.241094,2.476085
16.688,0.240127,2.476183
16.689,0.239152,2.476282
16.69,0.23817,2.476382
16.691,0.23718,2.476482
16.692,0.236182,2.476584
16.693,0.235177,2.476686
16.694,0.234165,2.476788
16.695,0.233145,2.476892
16.696,0.232117,2.476996
16.697,0.231082,2.477101
16.698,0.23004,2.477207
16.699,0.22899,2.477313
16.7,0.227933,2.47742
16.701,0.226869,2.477528
16.702,0.225798,2.477637
16.703,0.224719,2.477746
16.704,0.223633,2.477856
16.705,0.22254,2.477967
16.706,0.22144,2.478078
16.707,0.220332,2.47819
16.708,0.219218,2.478303
16.709,0.218097,2.478417
16.71,0.216968,2.478531
16.711,0.215833,2.478646
16.712,0.214691,2.478761
16.713,0.213541,2.478878
16.714,0.212385,2.478995
16.715,0.211222,2.479112
16.716,0.210053,2.479231
16.717,0.208876,2.47935
16.718,0.207693,2.479469
16.719,0.206503,2.47959
16.72,0.205306,2.479711
16.721,0.204103,2.479832
16.722,0.202893,2.479955
16.723,0.201677,2.480078
16.724,0.200454,2.480201
16.725,0.199225,2.480325
16.726,0.197989,2.48045
16.727,0.196747,2.480576
16.728,0.195498,2.480702
16.729,0.194244,2.480829
16.73,0.192982,2.480956
16.731,0.191715,2.481084
16.732,0.190441,2.481212
16.733,0.189161,2.481342
16.734,0.187875,2.481471
16.735,0.186583,2.481602
16.736,0.185285,2.481733
16.737,0.183981,2.481865
16.738,0.182671,2.481997
16.739,0.181355,2.482129
16.74,0.180033,2.482263
16.741,0.178705,2.482397
16.742,0.177371,2.482531
16.743,0.176032,2.482666
16.744,0.174687,2.482802
16.745,0.173336,2.482938
16.746,0.171979,2.483075
16.747,0.170617,2.483212
16.748,0.169249,2.48335
16.749,0.167876,2.483489
16.75,0.166497,2.483628
16.751,0.165113,2.483767
16.752,0.163723,2.483907
16.753,0.162328,2.484048
16.754,0.160928,2.484189
16.755,0.159523,2.48433
16.756,0.158112,2.484473
16.757,0.156696,2.484615
16.758,0.155275,2.484758
16.759,0.153848,2.484902
16.76,0.152417,2.485046
16.761,0.150981,2.485191
16.762,0.149539,2.485336
16.763,0.148093,2.485481
16.764,0.146642,2.485627
16.765,0.145186,2.485774
16.766,0.143725,2.485921
16.767,0.14226,2.486069
16.768,0.14079,2.486216
16.769,0.139315,2.486365
16.77,0.137835,2.486514
16.771,0.136351,2.486663
16.772,0.134863,2.486813
16.773,0.13337,2.486963
16.774,0.131873,2.487114
16.775,0.130371,2.487265
16.776,0.128865,2.487416
16.777,0.127354,2.487568
16.778,0.12584,2.48772
16.779,0.124321,2.487873
16.78,0.122798,2.488026
16.781,0.121271,2.488179
16.782,0.11974,2.488333
16.783,0.118205,2.488488
16.784,0.116666,2.488642
16.785,0.115123,2.488797
16.786,0.113577,2.488953
16.787,0.112026,2.489109
16.788,0.110472,2.489265
16.789,0.108914,2.489421
16.79,0.107353,2.489578
16.791,0.105787,2.489735
16.792,0.104219,2.489893
16.793,0.102647,2.490051
16.794,0.101071,2.490209
16.795,0.099492,2.490368
16.796,0.09791,2.490526
16.797,0.096324,2.490686
16.798,0.094735,2.490845
16.799,0.093143,2.491005
16.8,0.091548,2.491165
16.801,0.08995,2.491326
16.802,0.088348,2.491486
16.803,0.086744,2.491647
16.804,0.085137,2.491809
16.805,0.083527,2.49197
16.806,0.081914,2.492132
16.807,0.080298,2.492294
16.808,0.07868,2.492456
16.809,0.077059,2.492619
16.81,0.075435,2.492782
16.811,0.073809,2.492945
16.812,0.07218,2.493108
16.813,0.070549,2.493272
16.814,0.068915,2.493436
16.815,0.067279,2.4936
16.816,0.065641,2.493764
16.817,0.064001,2.493929
16.818,0.062358,2.494093
16.819,0.060713,2.494258
16.82,0.059066,2.494423
16.821,0.057417,2.494589
16.822,0.055766,2.494754
16.823,0.054114,2.49492
16.824,0.052459,2.495086
16.825,0.050802,2.495252
16.826,0.049144,2.495418
16.827,0.047484,2.495584
16.828,0.045823,2.495751
16.829,0.044159,2.495917
16.83,0.042495,2.496084
16.831,0.040829,2.496251
16.832,0.039161,2.496418
16.833,0.037492,2.496585
16.834,0.035822,2.496752
16.835,0.03415,2.49692
16.836,0.032477,2.497087
16.837,0.030804,2.497255
16.838,0.029129,2.497422
16.839,0.027453,2.49759
16.84,0.025776,2.497758
